dataset,sample_id,patient_id,tissue,abundance_eligible,task004_cluster_type,task004_cluster_id,n_cells,n_rescued,rescued_fraction,n_neutrophil,n_ambiguous_myeloid,top_project_broad_celltype,cluster_review_flag,review_note
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,22,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,21,0,0,1,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,169,0,0,5,4,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,43,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,6,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,9,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,10,0,0,1,0,mast,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,71,0,0,0,4,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,77,0,0,19,5,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,58,0,0,2,6,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,16,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,60,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,15,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,33,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_04_TXNIP,2,0,0,2,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_03_KLRD1,10,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_04_PLCG2,11,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,21,0,0,0,1,endothelial,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,14,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,35,0,0,2,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,14,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_11_CCL4,7,0,0,7,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_07_CXCL13,8,0,0,1,3,other/uncertain,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_03_SPP1,8,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_02_CLEC4A_APOA2,5,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,18,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_12_IFIT3,7,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_09_IFIT1,6,0,0,6,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,21,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,18,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_09_FOXP3,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,9,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_02_SELL,9,0,0,1,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,2,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,19,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_06_ITGA1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_02_GNLY,1,0,0,0,1,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_01_CCR7,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,5,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_01_MS4A1,5,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_04_STMN1,2,0,0,0,1,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,2,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,2,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_09_PDCD1_IFNG,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,3,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A109_HCC,nature_xue_A109,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_MonoDC,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,2571,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,2943,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,42,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,422,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,95,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,145,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,609,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,145,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,129,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,143,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,22,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,11,0,0,0,0,plasma,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,46,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,49,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,34,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,114,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,48,0,0,0,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,10,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,11,0,0,1,0,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,31,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,29,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,20,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,34,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,15,0,0,0,0,mast,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,13,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,11,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,4,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,21,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,19,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_03_SPP1,29,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,8,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_04_STMN1,3,0,0,0,0,plasma,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,12,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,12,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,16,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,3,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,2,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,5,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,3,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,2,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,4,0,0,1,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,4,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,2,0,0,0,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,1,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_04_PLCG2,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A110_HCC,nature_xue_A110,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,93,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,1421,0,0,15,52,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,44,0,0,0,6,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,627,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,10,0,0,0,0,mast,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,125,0,0,0,5,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,82,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,1638,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,480,0,0,0,15,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,293,0,0,3,9,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,561,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,320,0,0,1,15,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,333,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,481,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,88,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,149,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,175,0,0,0,4,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,41,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,97,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,98,0,0,7,2,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,183,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,125,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,119,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,73,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,10,0,0,1,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,40,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,35,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,9,0,0,0,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,25,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,13,0,0,3,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,35,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_07_CXCL13,50,0,0,1,2,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,28,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,35,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,10,0,0,0,0,plasma,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,14,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,7,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,12,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,5,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,6,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,10,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,9,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,3,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_04_BAG3,2,0,0,0,1,other/uncertain,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_03_SPP1,5,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_04_STMN1,2,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,3,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A113_HCC,nature_xue_A113,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,1,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,108,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,1207,0,0,6,2,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A114_HCC,nature_xue_A114,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,300,0,0,0,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
